27. 21:13:09, batch 1,  layers8filters64.ckpt wr: 0.52,  wr: 0.45
27. 22:09:30, batch 44,  layers8filters64.ckpt wr: 0.52, drill_5.ckpt wr: 0.43
27. 22:10:57, batch 45,  layers8filters64.ckpt wr: 0.59, drill_6.ckpt wr: 0.39
27. 22:12:28, batch 46,  layers8filters64.ckpt wr: 0.48, drill_17.ckpt wr: 0.48
27. 22:13:51, batch 47,  layers8filters64.ckpt wr: 0.42, drill_44.ckpt wr: 0.55
27. 22:15:04, batch 48,  layers8filters64.ckpt wr: 0.55, drill_1.ckpt wr: 0.45
27. 22:16:18, batch 49,  layers8filters64.ckpt wr: 0.45, drill_37.ckpt wr: 0.50
27. 22:17:43, batch 50,  layers8filters64.ckpt wr: 0.59, drill_7.ckpt wr: 0.39
27. 22:19:06, batch 51,  layers8filters64.ckpt wr: 0.53, drill_2.ckpt wr: 0.44
27. 22:20:28, batch 52,  layers8filters64.ckpt wr: 0.50, drill_17.ckpt wr: 0.47
27. 22:21:51, batch 53,  layers8filters64.ckpt wr: 0.53, drill_33.ckpt wr: 0.42
27. 22:23:09, batch 54,  layers8filters64.ckpt wr: 0.45, drill_23.ckpt wr: 0.53
27. 22:24:27, batch 55,  layers8filters64.ckpt wr: 0.47, drill_48.ckpt wr: 0.50
27. 22:25:55, batch 56,  layers8filters64.ckpt wr: 0.54, drill_44.ckpt wr: 0.41
27. 22:27:08, batch 57,  layers8filters64.ckpt wr: 0.58, drill_18.ckpt wr: 0.40
27. 22:28:40, batch 58,  layers8filters64.ckpt wr: 0.50, drill_20.ckpt wr: 0.47
27. 22:30:02, batch 59,  layers8filters64.ckpt wr: 0.50, drill_53.ckpt wr: 0.47
27. 22:31:44, batch 60,  layers8filters64.ckpt wr: 0.46, drill_42.ckpt wr: 0.52
27. 22:33:06, batch 61,  layers8filters64.ckpt wr: 0.57, drill_14.ckpt wr: 0.40
27. 22:34:33, batch 62,  layers8filters64.ckpt wr: 0.44, drill_61.ckpt wr: 0.55
27. 22:35:58, batch 63,  layers8filters64.ckpt wr: 0.53, drill_4.ckpt wr: 0.42
27. 22:37:22, batch 64,  layers8filters64.ckpt wr: 0.55, drill_45.ckpt wr: 0.41
27. 22:38:45, batch 65,  layers8filters64.ckpt wr: 0.48, drill_39.ckpt wr: 0.51
27. 22:40:02, batch 66,  layers8filters64.ckpt wr: 0.47, drill_58.ckpt wr: 0.49
27. 22:41:25, batch 67,  layers8filters64.ckpt wr: 0.48, drill_30.ckpt wr: 0.48
27. 22:42:52, batch 68,  layers8filters64.ckpt wr: 0.50, drill_25.ckpt wr: 0.50
27. 22:44:18, batch 69,  layers8filters64.ckpt wr: 0.49, drill_25.ckpt wr: 0.49
27. 22:45:35, batch 70,  layers8filters64.ckpt wr: 0.57, drill_12.ckpt wr: 0.41
27. 22:47:02, batch 71,  layers8filters64.ckpt wr: 0.47, drill_48.ckpt wr: 0.47
27. 22:48:27, batch 72,  layers8filters64.ckpt wr: 0.56, drill_18.ckpt wr: 0.41
27. 22:49:45, batch 73,  layers8filters64.ckpt wr: 0.48, drill_67.ckpt wr: 0.49
27. 22:51:00, batch 74,  layers8filters64.ckpt wr: 0.58, drill_49.ckpt wr: 0.38
27. 22:52:28, batch 75,  layers8filters64.ckpt wr: 0.59, drill_34.ckpt wr: 0.40
27. 22:53:55, batch 76,  layers8filters64.ckpt wr: 0.45, drill_31.ckpt wr: 0.52
27. 22:55:24, batch 77,  layers8filters64.ckpt wr: 0.54, drill_62.ckpt wr: 0.46
27. 22:56:54, batch 78,  layers8filters64.ckpt wr: 0.61, drill_8.ckpt wr: 0.38
27. 22:58:21, batch 79,  layers8filters64.ckpt wr: 0.50, drill_39.ckpt wr: 0.46
27. 22:59:52, batch 80,  layers8filters64.ckpt wr: 0.57, drill_7.ckpt wr: 0.37
27. 23:01:12, batch 81,  layers8filters64.ckpt wr: 0.55, drill_37.ckpt wr: 0.44
27. 23:02:39, batch 82,  layers8filters64.ckpt wr: 0.54, drill_13.ckpt wr: 0.43
27. 23:04:06, batch 83,  layers8filters64.ckpt wr: 0.52, drill_26.ckpt wr: 0.44
27. 23:05:34, batch 84,  layers8filters64.ckpt wr: 0.53, drill_55.ckpt wr: 0.46
27. 23:06:58, batch 85,  layers8filters64.ckpt wr: 0.58, drill_68.ckpt wr: 0.39
27. 23:08:34, batch 86,  layers8filters64.ckpt wr: 0.49, drill_56.ckpt wr: 0.48
27. 23:10:03, batch 87,  layers8filters64.ckpt wr: 0.50, drill_45.ckpt wr: 0.49
27. 23:11:34, batch 88,  layers8filters64.ckpt wr: 0.50, drill_1.ckpt wr: 0.47
27. 23:13:04, batch 89,  layers8filters64.ckpt wr: 0.61, drill_5.ckpt wr: 0.38
27. 23:14:28, batch 90,  layers8filters64.ckpt wr: 0.54, drill_50.ckpt wr: 0.44
27. 23:15:52, batch 91,  layers8filters64.ckpt wr: 0.48, drill_73.ckpt wr: 0.52
27. 23:17:07, batch 92,  layers8filters64.ckpt wr: 0.57, drill_49.ckpt wr: 0.42
27. 23:18:35, batch 93,  layers8filters64.ckpt wr: 0.54, drill_50.ckpt wr: 0.43
27. 23:19:48, batch 94,  layers8filters64.ckpt wr: 0.52, drill_5.ckpt wr: 0.45
27. 23:21:05, batch 95,  layers8filters64.ckpt wr: 0.53, drill_32.ckpt wr: 0.45
27. 23:22:22, batch 96,  layers8filters64.ckpt wr: 0.59, drill_19.ckpt wr: 0.38
27. 23:23:37, batch 97,  layers8filters64.ckpt wr: 0.49, drill_33.ckpt wr: 0.48
27. 23:24:52, batch 98,  layers8filters64.ckpt wr: 0.45, drill_52.ckpt wr: 0.48
27. 23:26:16, batch 99,  layers8filters64.ckpt wr: 0.46, drill_93.ckpt wr: 0.51
27. 23:27:27, batch 100,  layers8filters64.ckpt wr: 0.48, drill_85.ckpt wr: 0.48
27. 23:28:58, batch 101,  layers8filters64.ckpt wr: 0.60,  wr: 0.37
27. 23:30:13, batch 102,  layers8filters64.ckpt wr: 0.45, drill_101.ckpt wr: 0.52
27. 23:31:56, batch 103,  layers8filters64.ckpt wr: 0.54, drill_24.ckpt wr: 0.45
27. 23:33:39, batch 104,  layers8filters64.ckpt wr: 0.46, drill_77.ckpt wr: 0.52
27. 23:35:32, batch 105,  layers8filters64.ckpt wr: 0.48, drill_55.ckpt wr: 0.48
27. 23:37:11, batch 106,  layers8filters64.ckpt wr: 0.50, drill_22.ckpt wr: 0.48
27. 23:38:28, batch 107,  layers8filters64.ckpt wr: 0.48, drill_81.ckpt wr: 0.49
27. 23:40:06, batch 108,  layers8filters64.ckpt wr: 0.55, drill_21.ckpt wr: 0.41
27. 23:41:44, batch 109,  layers8filters64.ckpt wr: 0.54, drill_8.ckpt wr: 0.44
27. 23:43:16, batch 110,  layers8filters64.ckpt wr: 0.52, drill_72.ckpt wr: 0.45
27. 23:44:46, batch 111,  layers8filters64.ckpt wr: 0.59, drill_5.ckpt wr: 0.39
27. 23:46:21, batch 112,  layers8filters64.ckpt wr: 0.48, drill_52.ckpt wr: 0.51
27. 23:48:05, batch 113,  layers8filters64.ckpt wr: 0.48, drill_51.ckpt wr: 0.49
27. 23:49:48, batch 114,  layers8filters64.ckpt wr: 0.43, drill_91.ckpt wr: 0.55
27. 23:51:25, batch 115,  layers8filters64.ckpt wr: 0.49, drill_100.ckpt wr: 0.50
27. 23:53:01, batch 116,  layers8filters64.ckpt wr: 0.53, drill_94.ckpt wr: 0.41
27. 23:54:47, batch 117,  layers8filters64.ckpt wr: 0.55, drill_84.ckpt wr: 0.43
27. 23:56:30, batch 118,  layers8filters64.ckpt wr: 0.54, drill_41.ckpt wr: 0.41
27. 23:58:09, batch 119,  layers8filters64.ckpt wr: 0.48, drill_76.ckpt wr: 0.48
27. 23:59:41, batch 120,  layers8filters64.ckpt wr: 0.49, drill_15.ckpt wr: 0.48
28. 00:01:31, batch 121,  layers8filters64.ckpt wr: 0.54, drill_52.ckpt wr: 0.42
28. 00:03:17, batch 122,  layers8filters64.ckpt wr: 0.55, drill_71.ckpt wr: 0.42
28. 00:05:01, batch 123,  layers8filters64.ckpt wr: 0.55, drill_50.ckpt wr: 0.43
28. 00:06:39, batch 124,  layers8filters64.ckpt wr: 0.48, drill_89.ckpt wr: 0.50
28. 00:08:23, batch 125,  layers8filters64.ckpt wr: 0.55, drill_30.ckpt wr: 0.43
28. 00:10:07, batch 126,  layers8filters64.ckpt wr: 0.56, drill_103.ckpt wr: 0.43
28. 00:11:55, batch 127,  layers8filters64.ckpt wr: 0.45, drill_24.ckpt wr: 0.53
28. 00:13:43, batch 128,  layers8filters64.ckpt wr: 0.59, drill_12.ckpt wr: 0.41
28. 00:15:14, batch 129,  layers8filters64.ckpt wr: 0.52, drill_65.ckpt wr: 0.42
28. 00:17:01, batch 130,  layers8filters64.ckpt wr: 0.45, drill_35.ckpt wr: 0.53
28. 00:18:28, batch 131,  layers8filters64.ckpt wr: 0.54, drill_116.ckpt wr: 0.45
28. 00:20:12, batch 132,  layers8filters64.ckpt wr: 0.44, drill_98.ckpt wr: 0.52
28. 00:21:59, batch 133,  layers8filters64.ckpt wr: 0.55, drill_111.ckpt wr: 0.43
28. 00:23:37, batch 134,  layers8filters64.ckpt wr: 0.45, drill_116.ckpt wr: 0.52
28. 00:25:19, batch 135,  layers8filters64.ckpt wr: 0.62, drill_44.ckpt wr: 0.35
28. 00:26:57, batch 136,  layers8filters64.ckpt wr: 0.57, drill_75.ckpt wr: 0.40
28. 00:28:44, batch 137,  layers8filters64.ckpt wr: 0.58, drill_50.ckpt wr: 0.38
28. 00:30:07, batch 138,  layers8filters64.ckpt wr: 0.50, drill_108.ckpt wr: 0.45
28. 00:31:57, batch 139,  layers8filters64.ckpt wr: 0.48, drill_72.ckpt wr: 0.48
28. 00:33:43, batch 140,  layers8filters64.ckpt wr: 0.45, drill_73.ckpt wr: 0.54
28. 00:35:24, batch 141,  layers8filters64.ckpt wr: 0.46, drill_75.ckpt wr: 0.52
28. 00:36:57, batch 142,  layers8filters64.ckpt wr: 0.48, drill_80.ckpt wr: 0.48
28. 00:38:42, batch 143,  layers8filters64.ckpt wr: 0.41, drill_134.ckpt wr: 0.56
28. 00:40:38, batch 144,  layers8filters64.ckpt wr: 0.56, drill_49.ckpt wr: 0.37
28. 00:42:10, batch 145,  layers8filters64.ckpt wr: 0.55, drill_52.ckpt wr: 0.43
28. 00:43:55, batch 146,  layers8filters64.ckpt wr: 0.57, drill_27.ckpt wr: 0.41
28. 00:45:35, batch 147,  layers8filters64.ckpt wr: 0.52, drill_105.ckpt wr: 0.45
28. 00:47:15, batch 148,  layers8filters64.ckpt wr: 0.52, drill_34.ckpt wr: 0.46
28. 00:48:58, batch 149,  layers8filters64.ckpt wr: 0.41, drill_47.ckpt wr: 0.55
28. 00:50:42, batch 150,  layers8filters64.ckpt wr: 0.49, drill_22.ckpt wr: 0.47
28. 00:52:12, batch 151,  layers8filters64.ckpt wr: 0.46, drill_74.ckpt wr: 0.52
28. 00:53:56, batch 152,  layers8filters64.ckpt wr: 0.41, drill_135.ckpt wr: 0.55
28. 00:55:50, batch 153,  layers8filters64.ckpt wr: 0.48, drill_133.ckpt wr: 0.48
28. 00:57:21, batch 154,  layers8filters64.ckpt wr: 0.59, drill_1.ckpt wr: 0.41
28. 00:59:10, batch 155,  layers8filters64.ckpt wr: 0.47, drill_133.ckpt wr: 0.52
28. 01:00:53, batch 156,  layers8filters64.ckpt wr: 0.55, drill_41.ckpt wr: 0.42
28. 01:02:32, batch 157,  layers8filters64.ckpt wr: 0.52, drill_99.ckpt wr: 0.45
28. 01:04:00, batch 158,  layers8filters64.ckpt wr: 0.50, drill_141.ckpt wr: 0.50
28. 01:05:41, batch 159,  layers8filters64.ckpt wr: 0.53, drill_66.ckpt wr: 0.45
28. 01:07:22, batch 160,  layers8filters64.ckpt wr: 0.46, drill_131.ckpt wr: 0.48
28. 01:09:13, batch 161,  layers8filters64.ckpt wr: 0.48, drill_107.ckpt wr: 0.48
28. 01:11:08, batch 162,  layers8filters64.ckpt wr: 0.49, drill_132.ckpt wr: 0.47
28. 01:12:49, batch 163,  layers8filters64.ckpt wr: 0.55, drill_23.ckpt wr: 0.42
28. 01:14:32, batch 164,  layers8filters64.ckpt wr: 0.57, drill_17.ckpt wr: 0.38
28. 01:16:20, batch 165,  layers8filters64.ckpt wr: 0.55, drill_81.ckpt wr: 0.41
28. 01:18:01, batch 166,  layers8filters64.ckpt wr: 0.48, drill_102.ckpt wr: 0.51
28. 01:19:54, batch 167,  layers8filters64.ckpt wr: 0.48, drill_148.ckpt wr: 0.51
28. 01:21:39, batch 168,  layers8filters64.ckpt wr: 0.53, drill_70.ckpt wr: 0.45
28. 01:23:23, batch 169,  layers8filters64.ckpt wr: 0.47, drill_88.ckpt wr: 0.49
28. 01:25:11, batch 170,  layers8filters64.ckpt wr: 0.57, drill_40.ckpt wr: 0.41
28. 01:26:44, batch 171,  layers8filters64.ckpt wr: 0.58, drill_50.ckpt wr: 0.41
28. 01:28:34, batch 172,  layers8filters64.ckpt wr: 0.41, drill_130.ckpt wr: 0.55
28. 01:30:08, batch 173,  layers8filters64.ckpt wr: 0.56, drill_42.ckpt wr: 0.41
28. 01:31:49, batch 174,  layers8filters64.ckpt wr: 0.54, drill_148.ckpt wr: 0.42
28. 01:33:42, batch 175,  layers8filters64.ckpt wr: 0.55, drill_57.ckpt wr: 0.44
28. 01:35:19, batch 176,  layers8filters64.ckpt wr: 0.50, drill_99.ckpt wr: 0.47
28. 01:37:10, batch 177,  layers8filters64.ckpt wr: 0.52, drill_169.ckpt wr: 0.45
28. 01:38:45, batch 178,  layers8filters64.ckpt wr: 0.60, drill_3.ckpt wr: 0.38
28. 01:40:28, batch 179,  layers8filters64.ckpt wr: 0.53, drill_64.ckpt wr: 0.44
28. 01:42:13, batch 180,  layers8filters64.ckpt wr: 0.45, drill_164.ckpt wr: 0.55
28. 01:43:53, batch 181,  layers8filters64.ckpt wr: 0.50, drill_34.ckpt wr: 0.46
28. 01:45:39, batch 182,  layers8filters64.ckpt wr: 0.50, drill_140.ckpt wr: 0.47
28. 01:47:16, batch 183,  layers8filters64.ckpt wr: 0.53, drill_90.ckpt wr: 0.42
28. 01:49:02, batch 184,  layers8filters64.ckpt wr: 0.44, drill_99.ckpt wr: 0.52
28. 01:50:26, batch 185,  layers8filters64.ckpt wr: 0.56, drill_120.ckpt wr: 0.41
28. 01:52:03, batch 186,  layers8filters64.ckpt wr: 0.58, drill_21.ckpt wr: 0.41
28. 01:53:46, batch 187,  layers8filters64.ckpt wr: 0.52, drill_145.ckpt wr: 0.47
28. 01:55:31, batch 188,  layers8filters64.ckpt wr: 0.48, drill_119.ckpt wr: 0.49
28. 01:57:16, batch 189,  layers8filters64.ckpt wr: 0.53, drill_74.ckpt wr: 0.42
28. 01:58:40, batch 190,  layers8filters64.ckpt wr: 0.52, drill_144.ckpt wr: 0.43
28. 02:00:00, batch 191,  layers8filters64.ckpt wr: 0.58, drill_37.ckpt wr: 0.40
28. 02:01:18, batch 192,  layers8filters64.ckpt wr: 0.52, drill_41.ckpt wr: 0.46
28. 02:02:35, batch 193,  layers8filters64.ckpt wr: 0.55, drill_62.ckpt wr: 0.40
28. 02:03:52, batch 194,  layers8filters64.ckpt wr: 0.58, drill_31.ckpt wr: 0.39
28. 02:05:11, batch 195,  layers8filters64.ckpt wr: 0.48, drill_35.ckpt wr: 0.48
28. 02:06:27, batch 196,  layers8filters64.ckpt wr: 0.52, drill_128.ckpt wr: 0.45
28. 02:07:42, batch 197,  layers8filters64.ckpt wr: 0.58, drill_92.ckpt wr: 0.41
28. 02:08:59, batch 198,  layers8filters64.ckpt wr: 0.41, drill_157.ckpt wr: 0.54
28. 02:10:18, batch 199,  layers8filters64.ckpt wr: 0.55, drill_105.ckpt wr: 0.38
28. 02:11:36, batch 200,  layers8filters64.ckpt wr: 0.41, drill_135.ckpt wr: 0.59
28. 02:12:54, batch 201,  layers8filters64.ckpt wr: 0.62,  wr: 0.34
28. 02:14:12, batch 202,  layers8filters64.ckpt wr: 0.50, drill_105.ckpt wr: 0.45
28. 02:15:26, batch 203,  layers8filters64.ckpt wr: 0.49, drill_201.ckpt wr: 0.46
28. 02:16:44, batch 204,  layers8filters64.ckpt wr: 0.52, drill_179.ckpt wr: 0.45
28. 02:18:05, batch 205,  layers8filters64.ckpt wr: 0.56, drill_105.ckpt wr: 0.42
28. 02:19:24, batch 206,  layers8filters64.ckpt wr: 0.54, drill_198.ckpt wr: 0.43
28. 02:20:45, batch 207,  layers8filters64.ckpt wr: 0.54, drill_114.ckpt wr: 0.43
28. 02:22:03, batch 208,  layers8filters64.ckpt wr: 0.51, drill_41.ckpt wr: 0.45
28. 02:23:23, batch 209,  layers8filters64.ckpt wr: 0.49, drill_161.ckpt wr: 0.48
28. 02:24:43, batch 210,  layers8filters64.ckpt wr: 0.51, drill_136.ckpt wr: 0.45
28. 02:26:01, batch 211,  layers8filters64.ckpt wr: 0.65, drill_51.ckpt wr: 0.33
28. 02:27:22, batch 212,  layers8filters64.ckpt wr: 0.49, drill_148.ckpt wr: 0.48
28. 02:28:39, batch 213,  layers8filters64.ckpt wr: 0.49, drill_110.ckpt wr: 0.49
28. 02:29:57, batch 214,  layers8filters64.ckpt wr: 0.45, drill_153.ckpt wr: 0.48
28. 02:31:16, batch 215,  layers8filters64.ckpt wr: 0.49, drill_119.ckpt wr: 0.48
28. 02:32:34, batch 216,  layers8filters64.ckpt wr: 0.49, drill_56.ckpt wr: 0.45
28. 02:33:53, batch 217,  layers8filters64.ckpt wr: 0.50, drill_169.ckpt wr: 0.49
28. 02:35:17, batch 218,  layers8filters64.ckpt wr: 0.57, drill_75.ckpt wr: 0.41
28. 02:36:35, batch 219,  layers8filters64.ckpt wr: 0.51, drill_26.ckpt wr: 0.48
28. 02:37:55, batch 220,  layers8filters64.ckpt wr: 0.51, drill_112.ckpt wr: 0.48
28. 02:39:11, batch 221,  layers8filters64.ckpt wr: 0.48, drill_164.ckpt wr: 0.49
28. 02:40:31, batch 222,  layers8filters64.ckpt wr: 0.53, drill_156.ckpt wr: 0.43
28. 02:41:49, batch 223,  layers8filters64.ckpt wr: 0.60, drill_48.ckpt wr: 0.37
28. 02:43:07, batch 224,  layers8filters64.ckpt wr: 0.41, drill_83.ckpt wr: 0.55
28. 02:44:29, batch 225,  layers8filters64.ckpt wr: 0.50, drill_53.ckpt wr: 0.44
28. 02:45:44, batch 226,  layers8filters64.ckpt wr: 0.50, drill_124.ckpt wr: 0.46
28. 02:47:03, batch 227,  layers8filters64.ckpt wr: 0.50, drill_167.ckpt wr: 0.46
28. 02:48:23, batch 228,  layers8filters64.ckpt wr: 0.55, drill_153.ckpt wr: 0.44
28. 02:49:38, batch 229,  layers8filters64.ckpt wr: 0.55, drill_61.ckpt wr: 0.41
28. 02:50:56, batch 230,  layers8filters64.ckpt wr: 0.52, drill_225.ckpt wr: 0.48
28. 02:52:17, batch 231,  layers8filters64.ckpt wr: 0.49, drill_97.ckpt wr: 0.47
28. 02:53:36, batch 232,  layers8filters64.ckpt wr: 0.54, drill_147.ckpt wr: 0.44
28. 02:54:54, batch 233,  layers8filters64.ckpt wr: 0.46, drill_217.ckpt wr: 0.52
28. 02:56:14, batch 234,  layers8filters64.ckpt wr: 0.51, drill_113.ckpt wr: 0.48
28. 02:57:33, batch 235,  layers8filters64.ckpt wr: 0.62, drill_52.ckpt wr: 0.35
28. 02:58:52, batch 236,  layers8filters64.ckpt wr: 0.67, drill_10.ckpt wr: 0.31
28. 03:00:11, batch 237,  layers8filters64.ckpt wr: 0.55, drill_89.ckpt wr: 0.44
28. 03:01:36, batch 238,  layers8filters64.ckpt wr: 0.52, drill_144.ckpt wr: 0.41
28. 03:02:53, batch 239,  layers8filters64.ckpt wr: 0.50, drill_16.ckpt wr: 0.48
28. 03:04:13, batch 240,  layers8filters64.ckpt wr: 0.47, drill_219.ckpt wr: 0.52
28. 03:05:31, batch 241,  layers8filters64.ckpt wr: 0.56, drill_115.ckpt wr: 0.41
28. 03:06:50, batch 242,  layers8filters64.ckpt wr: 0.54, drill_32.ckpt wr: 0.45
28. 03:08:07, batch 243,  layers8filters64.ckpt wr: 0.46, drill_48.ckpt wr: 0.48
28. 03:09:24, batch 244,  layers8filters64.ckpt wr: 0.49, drill_128.ckpt wr: 0.49
28. 03:10:46, batch 245,  layers8filters64.ckpt wr: 0.48, drill_176.ckpt wr: 0.52
28. 03:12:03, batch 246,  layers8filters64.ckpt wr: 0.52, drill_227.ckpt wr: 0.46
28. 03:13:25, batch 247,  layers8filters64.ckpt wr: 0.55, drill_79.ckpt wr: 0.41
28. 03:14:46, batch 248,  layers8filters64.ckpt wr: 0.52, drill_63.ckpt wr: 0.47
28. 03:16:05, batch 249,  layers8filters64.ckpt wr: 0.49, drill_215.ckpt wr: 0.48
28. 03:17:24, batch 250,  layers8filters64.ckpt wr: 0.51, drill_13.ckpt wr: 0.45
28. 03:18:42, batch 251,  layers8filters64.ckpt wr: 0.56, drill_210.ckpt wr: 0.42
28. 03:20:01, batch 252,  layers8filters64.ckpt wr: 0.53, drill_73.ckpt wr: 0.42
28. 03:21:19, batch 253,  layers8filters64.ckpt wr: 0.53, drill_50.ckpt wr: 0.42
28. 03:22:44, batch 254,  layers8filters64.ckpt wr: 0.52, drill_210.ckpt wr: 0.45
28. 03:24:05, batch 255,  layers8filters64.ckpt wr: 0.56, drill_49.ckpt wr: 0.41
28. 03:25:21, batch 256,  layers8filters64.ckpt wr: 0.49, drill_223.ckpt wr: 0.49
28. 03:26:40, batch 257,  layers8filters64.ckpt wr: 0.51, drill_204.ckpt wr: 0.44
28. 03:28:00, batch 258,  layers8filters64.ckpt wr: 0.66, drill_4.ckpt wr: 0.32
28. 03:29:26, batch 259,  layers8filters64.ckpt wr: 0.62, drill_6.ckpt wr: 0.34
28. 03:30:44, batch 260,  layers8filters64.ckpt wr: 0.57, drill_51.ckpt wr: 0.42
28. 03:32:05, batch 261,  layers8filters64.ckpt wr: 0.53, drill_19.ckpt wr: 0.41
28. 03:33:23, batch 262,  layers8filters64.ckpt wr: 0.42, drill_188.ckpt wr: 0.55
28. 03:34:46, batch 263,  layers8filters64.ckpt wr: 0.53, drill_242.ckpt wr: 0.44
28. 03:36:05, batch 264,  layers8filters64.ckpt wr: 0.49, drill_232.ckpt wr: 0.43
28. 03:37:20, batch 265,  layers8filters64.ckpt wr: 0.56, drill_90.ckpt wr: 0.44
28. 03:38:43, batch 266,  layers8filters64.ckpt wr: 0.55, drill_208.ckpt wr: 0.41
28. 03:40:02, batch 267,  layers8filters64.ckpt wr: 0.48, drill_131.ckpt wr: 0.46
28. 03:41:21, batch 268,  layers8filters64.ckpt wr: 0.55, drill_75.ckpt wr: 0.41
28. 03:42:35, batch 269,  layers8filters64.ckpt wr: 0.56, drill_109.ckpt wr: 0.41
28. 03:43:51, batch 270,  layers8filters64.ckpt wr: 0.52, drill_237.ckpt wr: 0.45
28. 03:45:09, batch 271,  layers8filters64.ckpt wr: 0.51, drill_3.ckpt wr: 0.44
28. 03:46:26, batch 272,  layers8filters64.ckpt wr: 0.48, drill_238.ckpt wr: 0.45
28. 03:47:43, batch 273,  layers8filters64.ckpt wr: 0.57, drill_32.ckpt wr: 0.41
28. 03:49:00, batch 274,  layers8filters64.ckpt wr: 0.54, drill_74.ckpt wr: 0.41
