26. 15:16:08, batch 1,  layers8filters64.ckpt wr: 0.42,  wr: 0.55
26. 15:57:40, batch 42,  layers8filters64.ckpt wr: 0.51, drill_26.ckpt wr: 0.47
26. 15:58:40, batch 43,  layers8filters64.ckpt wr: 0.59, drill_8.ckpt wr: 0.38
26. 15:59:37, batch 44,  layers8filters64.ckpt wr: 0.46, drill_32.ckpt wr: 0.50
26. 16:00:36, batch 45,  layers8filters64.ckpt wr: 0.47, drill_19.ckpt wr: 0.51
26. 16:01:35, batch 46,  layers8filters64.ckpt wr: 0.53, drill_21.ckpt wr: 0.43
26. 16:02:35, batch 47,  layers8filters64.ckpt wr: 0.42, drill_18.ckpt wr: 0.55
26. 16:03:38, batch 48,  layers8filters64.ckpt wr: 0.51, drill_30.ckpt wr: 0.48
26. 16:04:39, batch 49,  layers8filters64.ckpt wr: 0.49, drill_38.ckpt wr: 0.49
26. 16:05:41, batch 50,  layers8filters64.ckpt wr: 0.62, layers8filters64.ckpt wr: 0.35
26. 16:06:43, batch 51,  layers8filters64.ckpt wr: 0.55,  wr: 0.41
26. 16:07:45, batch 52,  layers8filters64.ckpt wr: 0.52, drill_41.ckpt wr: 0.47
26. 16:08:51, batch 53,  layers8filters64.ckpt wr: 0.55, drill_1.ckpt wr: 0.41
26. 16:09:54, batch 54,  layers8filters64.ckpt wr: 0.57, drill_3.ckpt wr: 0.41
26. 16:10:51, batch 55,  layers8filters64.ckpt wr: 0.48, drill_26.ckpt wr: 0.48
26. 16:11:56, batch 56,  layers8filters64.ckpt wr: 0.54, drill_16.ckpt wr: 0.41
26. 16:12:57, batch 57,  layers8filters64.ckpt wr: 0.52, drill_21.ckpt wr: 0.46
26. 16:13:58, batch 58,  layers8filters64.ckpt wr: 0.42, drill_21.ckpt wr: 0.54
26. 16:14:56, batch 59,  layers8filters64.ckpt wr: 0.50, drill_33.ckpt wr: 0.45
26. 16:16:01, batch 60,  layers8filters64.ckpt wr: 0.48, drill_40.ckpt wr: 0.50
26. 16:17:04, batch 61,  layers8filters64.ckpt wr: 0.48, drill_58.ckpt wr: 0.50
26. 16:18:06, batch 62,  layers8filters64.ckpt wr: 0.62, drill_1.ckpt wr: 0.34
26. 16:19:09, batch 63,  layers8filters64.ckpt wr: 0.52, drill_15.ckpt wr: 0.47
26. 16:20:10, batch 64,  layers8filters64.ckpt wr: 0.48, drill_34.ckpt wr: 0.52
26. 16:21:16, batch 65,  layers8filters64.ckpt wr: 0.59, drill_41.ckpt wr: 0.40
26. 16:22:17, batch 66,  layers8filters64.ckpt wr: 0.48, drill_62.ckpt wr: 0.48
26. 16:23:25, batch 67,  layers8filters64.ckpt wr: 0.56, drill_37.ckpt wr: 0.43
26. 16:24:28, batch 68,  layers8filters64.ckpt wr: 0.51, drill_24.ckpt wr: 0.46
26. 16:25:28, batch 69,  layers8filters64.ckpt wr: 0.53, drill_68.ckpt wr: 0.45
26. 16:26:31, batch 70,  layers8filters64.ckpt wr: 0.51, drill_38.ckpt wr: 0.47
26. 16:27:33, batch 71,  layers8filters64.ckpt wr: 0.49, drill_63.ckpt wr: 0.48
26. 16:28:37, batch 72,  layers8filters64.ckpt wr: 0.49, drill_20.ckpt wr: 0.48
26. 16:29:39, batch 73,  layers8filters64.ckpt wr: 0.51, drill_2.ckpt wr: 0.46
26. 16:30:41, batch 74,  layers8filters64.ckpt wr: 0.47, drill_64.ckpt wr: 0.51
26. 16:31:43, batch 75,  layers8filters64.ckpt wr: 0.52, drill_37.ckpt wr: 0.45
26. 16:32:43, batch 76,  layers8filters64.ckpt wr: 0.58, drill_3.ckpt wr: 0.41
26. 16:33:45, batch 77,  layers8filters64.ckpt wr: 0.49, drill_68.ckpt wr: 0.48
26. 16:34:43, batch 78,  layers8filters64.ckpt wr: 0.48, drill_69.ckpt wr: 0.50
26. 16:35:46, batch 79,  layers8filters64.ckpt wr: 0.52, drill_21.ckpt wr: 0.46
26. 16:36:53, batch 80,  layers8filters64.ckpt wr: 0.52, drill_20.ckpt wr: 0.46
26. 16:37:56, batch 81,  layers8filters64.ckpt wr: 0.54, drill_33.ckpt wr: 0.44
26. 16:38:56, batch 82,  layers8filters64.ckpt wr: 0.54, drill_36.ckpt wr: 0.44
26. 16:40:00, batch 83,  layers8filters64.ckpt wr: 0.62, drill_60.ckpt wr: 0.34
26. 16:41:00, batch 84,  layers8filters64.ckpt wr: 0.62, drill_14.ckpt wr: 0.36
26. 16:42:03, batch 85,  layers8filters64.ckpt wr: 0.55, drill_60.ckpt wr: 0.44
26. 16:43:04, batch 86,  layers8filters64.ckpt wr: 0.49, drill_78.ckpt wr: 0.48
26. 16:44:07, batch 87,  layers8filters64.ckpt wr: 0.57, drill_27.ckpt wr: 0.41
26. 16:45:08, batch 88,  layers8filters64.ckpt wr: 0.59, drill_49.ckpt wr: 0.38
26. 16:46:11, batch 89,  layers8filters64.ckpt wr: 0.50, drill_68.ckpt wr: 0.46
26. 16:47:13, batch 90,  layers8filters64.ckpt wr: 0.55, drill_85.ckpt wr: 0.43
26. 16:48:19, batch 91,  layers8filters64.ckpt wr: 0.45, drill_84.ckpt wr: 0.54
26. 16:49:24, batch 92,  layers8filters64.ckpt wr: 0.56, layers8filters64.ckpt wr: 0.43
26. 16:50:29, batch 93,  layers8filters64.ckpt wr: 0.53, drill_74.ckpt wr: 0.46
26. 16:51:33, batch 94,  layers8filters64.ckpt wr: 0.52, drill_12.ckpt wr: 0.45
26. 16:52:35, batch 95,  layers8filters64.ckpt wr: 0.56, drill_35.ckpt wr: 0.43
26. 16:53:37, batch 96,  layers8filters64.ckpt wr: 0.56, drill_58.ckpt wr: 0.43
26. 16:54:40, batch 97,  layers8filters64.ckpt wr: 0.48, drill_89.ckpt wr: 0.49
26. 16:55:40, batch 98,  layers8filters64.ckpt wr: 0.53, drill_19.ckpt wr: 0.45
26. 16:56:42, batch 99,  layers8filters64.ckpt wr: 0.56, drill_8.ckpt wr: 0.41
26. 16:57:43, batch 100,  layers8filters64.ckpt wr: 0.46, drill_31.ckpt wr: 0.52
26. 16:58:42, batch 101,  layers8filters64.ckpt wr: 0.62,  wr: 0.36
26. 16:59:44, batch 102,  layers8filters64.ckpt wr: 0.43, drill_95.ckpt wr: 0.55
26. 17:00:46, batch 103,  layers8filters64.ckpt wr: 0.52, drill_93.ckpt wr: 0.47
26. 17:01:52, batch 104,  layers8filters64.ckpt wr: 0.49, drill_56.ckpt wr: 0.48
26. 17:02:57, batch 105,  layers8filters64.ckpt wr: 0.54, drill_81.ckpt wr: 0.42
26. 17:04:01, batch 106,  layers8filters64.ckpt wr: 0.46, drill_102.ckpt wr: 0.49
26. 17:05:05, batch 107,  layers8filters64.ckpt wr: 0.52, layers8filters64.ckpt wr: 0.45
26. 17:06:08, batch 108,  layers8filters64.ckpt wr: 0.61, drill_29.ckpt wr: 0.38
26. 17:07:11, batch 109,  layers8filters64.ckpt wr: 0.50, drill_87.ckpt wr: 0.49
26. 17:08:14, batch 110,  layers8filters64.ckpt wr: 0.56, drill_65.ckpt wr: 0.42
26. 17:09:18, batch 111,  layers8filters64.ckpt wr: 0.52, drill_19.ckpt wr: 0.46
26. 17:10:23, batch 112,  layers8filters64.ckpt wr: 0.43, drill_21.ckpt wr: 0.53
26. 17:11:29, batch 113,  layers8filters64.ckpt wr: 0.50, drill_32.ckpt wr: 0.47
26. 17:12:32, batch 114,  layers8filters64.ckpt wr: 0.54, drill_2.ckpt wr: 0.44
26. 17:13:34, batch 115,  layers8filters64.ckpt wr: 0.52, drill_3.ckpt wr: 0.44
26. 17:14:41, batch 116,  layers8filters64.ckpt wr: 0.48, drill_73.ckpt wr: 0.50
26. 17:15:44, batch 117,  layers8filters64.ckpt wr: 0.58, drill_15.ckpt wr: 0.40
26. 17:16:49, batch 118,  layers8filters64.ckpt wr: 0.52, drill_47.ckpt wr: 0.44
26. 17:17:58, batch 119,  layers8filters64.ckpt wr: 0.55, drill_42.ckpt wr: 0.41
26. 17:19:05, batch 120,  layers8filters64.ckpt wr: 0.57, drill_31.ckpt wr: 0.38
26. 17:20:10, batch 121,  layers8filters64.ckpt wr: 0.52, drill_15.ckpt wr: 0.45
26. 17:21:13, batch 122,  layers8filters64.ckpt wr: 0.47, drill_109.ckpt wr: 0.50
26. 17:22:15, batch 123,  layers8filters64.ckpt wr: 0.49, drill_35.ckpt wr: 0.48
26. 17:23:20, batch 124,  layers8filters64.ckpt wr: 0.53, drill_29.ckpt wr: 0.45
26. 17:24:23, batch 125,  layers8filters64.ckpt wr: 0.48, drill_9.ckpt wr: 0.49
26. 17:25:28, batch 126,  layers8filters64.ckpt wr: 0.51, drill_88.ckpt wr: 0.44
26. 17:26:29, batch 127,  layers8filters64.ckpt wr: 0.54, drill_34.ckpt wr: 0.41
26. 17:27:32, batch 128,  layers8filters64.ckpt wr: 0.50, drill_75.ckpt wr: 0.47
26. 17:28:38, batch 129,  layers8filters64.ckpt wr: 0.62, drill_16.ckpt wr: 0.37
26. 17:29:44, batch 130,  layers8filters64.ckpt wr: 0.59, drill_35.ckpt wr: 0.41
26. 17:30:51, batch 131,  layers8filters64.ckpt wr: 0.51, drill_102.ckpt wr: 0.44
26. 17:31:55, batch 132,  layers8filters64.ckpt wr: 0.45, drill_126.ckpt wr: 0.53
26. 17:32:56, batch 133,  layers8filters64.ckpt wr: 0.48, drill_80.ckpt wr: 0.51
26. 17:33:57, batch 134,  layers8filters64.ckpt wr: 0.59, drill_19.ckpt wr: 0.40
26. 17:35:02, batch 135,  layers8filters64.ckpt wr: 0.52, drill_17.ckpt wr: 0.46
26. 17:36:06, batch 136,  layers8filters64.ckpt wr: 0.55, drill_83.ckpt wr: 0.43
26. 17:37:12, batch 137,  layers8filters64.ckpt wr: 0.49, drill_103.ckpt wr: 0.47
26. 17:38:16, batch 138,  layers8filters64.ckpt wr: 0.45, drill_107.ckpt wr: 0.52
26. 17:39:21, batch 139,  layers8filters64.ckpt wr: 0.51, drill_71.ckpt wr: 0.46
26. 17:40:29, batch 140,  layers8filters64.ckpt wr: 0.50, drill_114.ckpt wr: 0.48
26. 17:41:36, batch 141,  layers8filters64.ckpt wr: 0.53, drill_103.ckpt wr: 0.41
26. 17:42:44, batch 142,  layers8filters64.ckpt wr: 0.50, drill_26.ckpt wr: 0.50
26. 17:43:47, batch 143,  layers8filters64.ckpt wr: 0.51, drill_74.ckpt wr: 0.47
26. 17:44:53, batch 144,  layers8filters64.ckpt wr: 0.53, drill_32.ckpt wr: 0.44
26. 17:45:55, batch 145,  layers8filters64.ckpt wr: 0.55, drill_104.ckpt wr: 0.43
26. 17:46:58, batch 146,  layers8filters64.ckpt wr: 0.50, drill_43.ckpt wr: 0.48
26. 17:48:03, batch 147,  layers8filters64.ckpt wr: 0.62, drill_15.ckpt wr: 0.32
26. 17:49:10, batch 148,  layers8filters64.ckpt wr: 0.55, drill_61.ckpt wr: 0.44
26. 17:50:14, batch 149,  layers8filters64.ckpt wr: 0.52, drill_71.ckpt wr: 0.43
26. 17:51:20, batch 150,  layers8filters64.ckpt wr: 0.56, drill_14.ckpt wr: 0.42
26. 17:52:23, batch 151,  layers8filters64.ckpt wr: 0.56,  wr: 0.40
26. 17:53:27, batch 152,  layers8filters64.ckpt wr: 0.49, drill_49.ckpt wr: 0.48
26. 17:54:34, batch 153,  layers8filters64.ckpt wr: 0.61, drill_108.ckpt wr: 0.38
26. 17:55:37, batch 154,  layers8filters64.ckpt wr: 0.53, drill_70.ckpt wr: 0.43
26. 17:56:39, batch 155,  layers8filters64.ckpt wr: 0.59, drill_50.ckpt wr: 0.40
26. 17:57:43, batch 156,  layers8filters64.ckpt wr: 0.56, drill_20.ckpt wr: 0.42
26. 17:58:50, batch 157,  layers8filters64.ckpt wr: 0.55, drill_100.ckpt wr: 0.41
26. 17:59:56, batch 158,  layers8filters64.ckpt wr: 0.50, drill_104.ckpt wr: 0.46
26. 18:00:59, batch 159,  layers8filters64.ckpt wr: 0.46, drill_158.ckpt wr: 0.52
26. 18:02:08, batch 160,  layers8filters64.ckpt wr: 0.47, drill_143.ckpt wr: 0.49
26. 18:03:13, batch 161,  layers8filters64.ckpt wr: 0.57, drill_18.ckpt wr: 0.42
26. 18:04:19, batch 162,  layers8filters64.ckpt wr: 0.45, drill_83.ckpt wr: 0.52
26. 18:05:24, batch 163,  layers8filters64.ckpt wr: 0.48, drill_127.ckpt wr: 0.50
26. 18:06:27, batch 164,  layers8filters64.ckpt wr: 0.52, drill_138.ckpt wr: 0.44
26. 18:07:33, batch 165,  layers8filters64.ckpt wr: 0.54, drill_2.ckpt wr: 0.45
26. 18:08:41, batch 166,  layers8filters64.ckpt wr: 0.55, layers8filters64.ckpt wr: 0.45
26. 18:09:48, batch 167,  layers8filters64.ckpt wr: 0.44, drill_40.ckpt wr: 0.53
26. 18:10:50, batch 168,  layers8filters64.ckpt wr: 0.57, drill_153.ckpt wr: 0.41
26. 18:11:52, batch 169,  layers8filters64.ckpt wr: 0.48, drill_158.ckpt wr: 0.48
26. 18:12:54, batch 170,  layers8filters64.ckpt wr: 0.48, drill_131.ckpt wr: 0.50
26. 18:14:02, batch 171,  layers8filters64.ckpt wr: 0.57, drill_57.ckpt wr: 0.41
26. 18:15:08, batch 172,  layers8filters64.ckpt wr: 0.48, drill_58.ckpt wr: 0.47
26. 18:16:13, batch 173,  layers8filters64.ckpt wr: 0.52, drill_119.ckpt wr: 0.44
26. 18:17:21, batch 174,  layers8filters64.ckpt wr: 0.54, drill_69.ckpt wr: 0.43
26. 18:18:28, batch 175,  layers8filters64.ckpt wr: 0.45, drill_62.ckpt wr: 0.52
26. 18:19:36, batch 176,  layers8filters64.ckpt wr: 0.50, drill_38.ckpt wr: 0.44
26. 18:20:44, batch 177,  layers8filters64.ckpt wr: 0.57, drill_5.ckpt wr: 0.43
26. 18:21:48, batch 178,  layers8filters64.ckpt wr: 0.48, drill_171.ckpt wr: 0.48
26. 18:22:55, batch 179,  layers8filters64.ckpt wr: 0.47, drill_78.ckpt wr: 0.50
26. 18:24:01, batch 180,  layers8filters64.ckpt wr: 0.48, drill_179.ckpt wr: 0.48
26. 18:25:04, batch 181,  layers8filters64.ckpt wr: 0.56, drill_76.ckpt wr: 0.43
26. 18:26:13, batch 182,  layers8filters64.ckpt wr: 0.55, drill_64.ckpt wr: 0.43
26. 18:27:20, batch 183,  layers8filters64.ckpt wr: 0.44, drill_153.ckpt wr: 0.53
26. 18:28:22, batch 184,  layers8filters64.ckpt wr: 0.55, drill_29.ckpt wr: 0.45
26. 18:29:29, batch 185,  layers8filters64.ckpt wr: 0.54, drill_79.ckpt wr: 0.45
26. 18:30:32, batch 186,  layers8filters64.ckpt wr: 0.57, drill_35.ckpt wr: 0.41
26. 18:31:39, batch 187,  layers8filters64.ckpt wr: 0.55, drill_18.ckpt wr: 0.43
26. 18:32:47, batch 188,  layers8filters64.ckpt wr: 0.48, drill_106.ckpt wr: 0.50
26. 18:33:52, batch 189,  layers8filters64.ckpt wr: 0.53, drill_22.ckpt wr: 0.45
26. 18:34:58, batch 190,  layers8filters64.ckpt wr: 0.55, drill_24.ckpt wr: 0.41
26. 18:36:05, batch 191,  layers8filters64.ckpt wr: 0.55, drill_85.ckpt wr: 0.40
26. 18:37:12, batch 192,  layers8filters64.ckpt wr: 0.59, drill_100.ckpt wr: 0.40
26. 18:38:18, batch 193,  layers8filters64.ckpt wr: 0.48, drill_16.ckpt wr: 0.45
26. 18:39:25, batch 194,  layers8filters64.ckpt wr: 0.52, drill_125.ckpt wr: 0.44
26. 18:40:30, batch 195,  layers8filters64.ckpt wr: 0.49, drill_144.ckpt wr: 0.49
26. 18:41:41, batch 196,  layers8filters64.ckpt wr: 0.55, drill_33.ckpt wr: 0.42
26. 18:42:47, batch 197,  layers8filters64.ckpt wr: 0.63, drill_8.ckpt wr: 0.33
26. 18:43:53, batch 198,  layers8filters64.ckpt wr: 0.59, drill_180.ckpt wr: 0.40
26. 18:45:01, batch 199,  layers8filters64.ckpt wr: 0.45, drill_134.ckpt wr: 0.50
26. 18:46:11, batch 200,  layers8filters64.ckpt wr: 0.54, drill_153.ckpt wr: 0.46
26. 18:47:22, batch 201,  layers8filters64.ckpt wr: 0.57,  wr: 0.39
26. 18:48:29, batch 202,  layers8filters64.ckpt wr: 0.61, drill_44.ckpt wr: 0.34
26. 18:49:33, batch 203,  layers8filters64.ckpt wr: 0.52, drill_108.ckpt wr: 0.47
26. 18:50:42, batch 204,  layers8filters64.ckpt wr: 0.39, drill_162.ckpt wr: 0.57
26. 18:51:49, batch 205,  layers8filters64.ckpt wr: 0.55, drill_15.ckpt wr: 0.42
26. 18:52:52, batch 206,  layers8filters64.ckpt wr: 0.52, drill_62.ckpt wr: 0.44
26. 18:53:58, batch 207,  layers8filters64.ckpt wr: 0.52, drill_164.ckpt wr: 0.42
26. 18:55:05, batch 208,  layers8filters64.ckpt wr: 0.48, drill_97.ckpt wr: 0.49
26. 18:56:11, batch 209,  layers8filters64.ckpt wr: 0.53, drill_50.ckpt wr: 0.41
26. 18:57:18, batch 210,  layers8filters64.ckpt wr: 0.46, drill_82.ckpt wr: 0.50
26. 18:58:22, batch 211,  layers8filters64.ckpt wr: 0.53, drill_71.ckpt wr: 0.44
26. 18:59:26, batch 212,  layers8filters64.ckpt wr: 0.52, drill_70.ckpt wr: 0.45
26. 19:00:29, batch 213,  layers8filters64.ckpt wr: 0.52, drill_184.ckpt wr: 0.47
26. 19:01:34, batch 214,  layers8filters64.ckpt wr: 0.44, drill_163.ckpt wr: 0.52
26. 19:02:41, batch 215,  layers8filters64.ckpt wr: 0.58, drill_56.ckpt wr: 0.41
26. 19:03:47, batch 216,  layers8filters64.ckpt wr: 0.56, drill_37.ckpt wr: 0.44
26. 19:04:51, batch 217,  layers8filters64.ckpt wr: 0.49, drill_80.ckpt wr: 0.48
26. 19:05:56, batch 218,  layers8filters64.ckpt wr: 0.52, drill_125.ckpt wr: 0.45
26. 19:07:01, batch 219,  layers8filters64.ckpt wr: 0.48, drill_198.ckpt wr: 0.49
26. 19:08:06, batch 220,  layers8filters64.ckpt wr: 0.54, drill_212.ckpt wr: 0.45
26. 19:09:10, batch 221,  layers8filters64.ckpt wr: 0.50, drill_191.ckpt wr: 0.47
26. 19:10:13, batch 222,  layers8filters64.ckpt wr: 0.53, drill_38.ckpt wr: 0.45
26. 19:11:16, batch 223,  layers8filters64.ckpt wr: 0.52, drill_9.ckpt wr: 0.45
26. 19:12:20, batch 224,  layers8filters64.ckpt wr: 0.52, drill_44.ckpt wr: 0.45
26. 19:13:26, batch 225,  layers8filters64.ckpt wr: 0.53, drill_30.ckpt wr: 0.44
26. 19:14:29, batch 226,  layers8filters64.ckpt wr: 0.44, drill_209.ckpt wr: 0.54
26. 19:15:31, batch 227,  layers8filters64.ckpt wr: 0.46, drill_140.ckpt wr: 0.53
26. 19:16:34, batch 228,  layers8filters64.ckpt wr: 0.55, drill_100.ckpt wr: 0.41
26. 19:17:37, batch 229,  layers8filters64.ckpt wr: 0.51, drill_62.ckpt wr: 0.43
26. 19:18:38, batch 230,  layers8filters64.ckpt wr: 0.55, drill_211.ckpt wr: 0.44
26. 19:19:42, batch 231,  layers8filters64.ckpt wr: 0.53, drill_68.ckpt wr: 0.45
26. 19:20:44, batch 232,  layers8filters64.ckpt wr: 0.55, drill_164.ckpt wr: 0.43
26. 19:21:46, batch 233,  layers8filters64.ckpt wr: 0.52, drill_165.ckpt wr: 0.44
26. 19:22:48, batch 234,  layers8filters64.ckpt wr: 0.50, drill_223.ckpt wr: 0.48
26. 19:23:50, batch 235,  layers8filters64.ckpt wr: 0.43, drill_50.ckpt wr: 0.51
26. 19:24:53, batch 236,  layers8filters64.ckpt wr: 0.51, drill_217.ckpt wr: 0.48
26. 19:25:55, batch 237,  layers8filters64.ckpt wr: 0.54, drill_34.ckpt wr: 0.42
26. 19:26:59, batch 238,  layers8filters64.ckpt wr: 0.50, drill_121.ckpt wr: 0.46
26. 19:28:00, batch 239,  layers8filters64.ckpt wr: 0.48, drill_56.ckpt wr: 0.48
26. 19:29:02, batch 240,  layers8filters64.ckpt wr: 0.52, drill_51.ckpt wr: 0.42
26. 19:30:04, batch 241,  layers8filters64.ckpt wr: 0.51, drill_91.ckpt wr: 0.48
26. 19:31:08, batch 242,  layers8filters64.ckpt wr: 0.45, drill_168.ckpt wr: 0.52
26. 19:32:11, batch 243,  layers8filters64.ckpt wr: 0.49, drill_165.ckpt wr: 0.49
26. 19:33:12, batch 244,  layers8filters64.ckpt wr: 0.48, drill_217.ckpt wr: 0.46
26. 19:34:15, batch 245,  layers8filters64.ckpt wr: 0.47, drill_36.ckpt wr: 0.49
26. 19:35:18, batch 246,  layers8filters64.ckpt wr: 0.50, drill_139.ckpt wr: 0.48
26. 19:36:21, batch 247,  layers8filters64.ckpt wr: 0.57, drill_83.ckpt wr: 0.39
26. 19:37:23, batch 248,  layers8filters64.ckpt wr: 0.55, drill_54.ckpt wr: 0.41
26. 19:38:25, batch 249,  layers8filters64.ckpt wr: 0.59, drill_111.ckpt wr: 0.36
26. 19:39:27, batch 250,  layers8filters64.ckpt wr: 0.53, drill_98.ckpt wr: 0.44
26. 19:40:31, batch 251,  layers8filters64.ckpt wr: 0.52,  wr: 0.48
26. 19:41:35, batch 252,  layers8filters64.ckpt wr: 0.45, drill_97.ckpt wr: 0.55
26. 19:42:39, batch 253,  layers8filters64.ckpt wr: 0.44, drill_157.ckpt wr: 0.52
26. 19:43:44, batch 254,  layers8filters64.ckpt wr: 0.54, drill_43.ckpt wr: 0.42
26. 19:44:46, batch 255,  layers8filters64.ckpt wr: 0.55, drill_111.ckpt wr: 0.42
26. 19:45:48, batch 256,  layers8filters64.ckpt wr: 0.48, drill_212.ckpt wr: 0.46
26. 19:46:51, batch 257,  layers8filters64.ckpt wr: 0.48, drill_114.ckpt wr: 0.48
26. 19:47:55, batch 258,  layers8filters64.ckpt wr: 0.54, drill_135.ckpt wr: 0.44
26. 19:48:59, batch 259,  layers8filters64.ckpt wr: 0.48, drill_78.ckpt wr: 0.46
26. 19:50:04, batch 260,  layers8filters64.ckpt wr: 0.45, drill_228.ckpt wr: 0.51
26. 19:51:08, batch 261,  layers8filters64.ckpt wr: 0.53, drill_131.ckpt wr: 0.44
26. 19:52:09, batch 262,  layers8filters64.ckpt wr: 0.53, drill_169.ckpt wr: 0.45
26. 19:53:11, batch 263,  layers8filters64.ckpt wr: 0.48, drill_59.ckpt wr: 0.51
26. 19:54:15, batch 264,  layers8filters64.ckpt wr: 0.47, drill_225.ckpt wr: 0.51
26. 19:55:20, batch 265,  layers8filters64.ckpt wr: 0.52, drill_224.ckpt wr: 0.47
26. 19:56:22, batch 266,  layers8filters64.ckpt wr: 0.45, drill_211.ckpt wr: 0.51
26. 19:57:27, batch 267,  layers8filters64.ckpt wr: 0.51, drill_7.ckpt wr: 0.44
26. 19:58:28, batch 268,  layers8filters64.ckpt wr: 0.44, drill_216.ckpt wr: 0.52
26. 19:59:32, batch 269,  layers8filters64.ckpt wr: 0.47, drill_169.ckpt wr: 0.50
26. 20:00:38, batch 270,  layers8filters64.ckpt wr: 0.48, drill_79.ckpt wr: 0.52
26. 20:01:43, batch 271,  layers8filters64.ckpt wr: 0.46, drill_186.ckpt wr: 0.50
26. 20:02:45, batch 272,  layers8filters64.ckpt wr: 0.57, drill_61.ckpt wr: 0.41
26. 20:03:48, batch 273,  layers8filters64.ckpt wr: 0.41, drill_165.ckpt wr: 0.55
26. 20:04:52, batch 274,  layers8filters64.ckpt wr: 0.52, drill_231.ckpt wr: 0.45
